index,price_clp,price_uf,price_usd,ubicacion,dorms,baths,built area,total area,parking,id,realtor,comuna_id
6452,575490300,16170,716675,ElDirector/LasMalvas,3,2.0,140.0,290.0,2.0,11046931,Nexxos,12
6453,75000000,2107,93400,Ernestoalvearpuentealto,4,2.0,100.0,100.0,,11413584,Todo Propiedades,24
6454,85000000,2388,105853,maipu,4,1.0,75.0,160.0,1.0,11413568,Todo Propiedades,17
6455,68000000,1911,84682,Reydonfelipelapintana,2,1.0,100.0,126.0,,11413540,Todo Propiedades,10
6456,85000000,2388,105853,Losqueltehues1318,3,1.0,100.0,120.0,1.0,11413528,Todo Propiedades,10
6457,85000000,2388,105853,Losescritoresnacionales10799,3,1.0,80.0,100.0,1.0,11413516,Todo Propiedades,8
6458,50000000,1405,62267,Recaladaoriente,3,1.0,,,1.0,11413504,Todo Propiedades,8
6459,480465000,13500,598337,CaminoElPuntual2900,4,4.0,200.0,570.0,2.0,11413134,Unne,21
6460,69000000,1939,85928,SantaRosaconCaminoElMariscal,3,1.0,60.0,92.0,1.0,10745664,Unne,24
6461,280000000,7867,348692,YC51182Av.Portugal/Sta.Isabel,4,2.0,230.0,148.0,4.0,4918669,Propiedades Centro Santiago SPA,33
6462,220000000,6182,273973,CamiloMori/Tobalaba,3,3.0,88.0,240.0,3.0,7692570,Jorge Pablo Caro Propiedades,21
6463,453772500,12750,565097,Sucre-AntonioVaras,5,3.0,157.0,355.0,,11412192,Nexxos,18
6464,193500000,5437,240971,CalleMartilleroGonzaloRosendePoniente,3,3.0,140.0,200.0,3.0,6213625,Houm,37
6465,416403000,11700,518559,ValenzuelaPuelma//veintitrésdefebrero,5,4.0,152.0,285.0,,8257118,Unne,13
6466,252689000,7100,314681,Ventacasa9d/5b+3estacionamientos,9,5.0,152.0,300.0,5.0,11410362,,16
6467,75000000,2107,93400,Pjgonzalorojas,3,1.0,90.0,90.0,,11410266,,35
6468,106140000,2982,132179,Villalasaraucarias,3,2.0,136.0,136.0,,11410254,,35
6469,200727600,5640,249972,JardinOriente-NU-61582/AltoElManzano,3,3.0,106.0,268.0,,10172475,Propiedades Centro Santiago SPA,46
6470,110000000,3091,136986,Municipalidaddecolina,3,2.0,110.0,110.0,1.0,11410241,,35
6471,604780870,16993,753152,Plazañuñoa,4,3.0,280.0,790.0,1.0,5714295,Foix Realty 100,18
6472,240000000,6743,298879,MiguelLeonPrado,9,5.0,500.0,330.0,2.0,11409793,Todo Propiedades,31
6473,175000000,4917,217933,Elcid,3,3.0,140.0,220.0,3.0,11409757,Todo Propiedades,17
6474,156596000,4400,195014,Campanario,2,1.0,129.0,299.0,3.0,11053260,Nexxos,2
6475,85416000,2400,106371,Casaenmaipu,3,2.0,80.0,120.0,,10214987,Movahome Corredores Integrados,17
6476,149478000,4200,186149,Avenidapajaritosparadero8/avenidaeldescanso,4,2.0,139.0,130.0,,9928370,Mauricio Pino Propiedades,17
6477,90000000,2529,112080,Vaihu-LasParcelas,3,1.0,84.0,66.0,1.0,11409165,Mi Llave,21
6478,95000000,2669,118306,Casaenlaflorida,3,2.0,80.0,100.0,,10215245,Movahome Corredores Integrados,8
6479,113888000,3200,141828,Lapunta,3,2.0,67.0,140.0,2.0,11408815,Houm,28
6480,957371000,26900,1192243,Entrepadrehurtadoylosdominicos,7,5.0,280.0,662.0,2.0,9045352,Mi Llave,12
6481,177000000,4973,220423,Yc59807elolimpo/avsur,4,2.0,180.0,205.0,1.0,8397991,Propiedades Centro Santiago SPA,17
6482,60503000,1700,75346,Colibrí,2,1.0,65.0,65.0,,11408687,Houm,4
6483,402167000,11300,500831,Losmaitenes,3,3.0,145.0,450.0,3.0,9669369,Mi Llave,35
6484,70000000,1967,87173,Casaenventaenpuentealto,3,1.0,78.0,90.0,1.0,10204511,Movahome Corredores Integrados,24
6485,258027500,7250,321329,Losroblesoriente,3,3.0,117.0,285.0,5.0,11408398,Grupo Premium Propiedades Santiago,8
6486,77977690,2191,97108,AvenidaCircunvalaciónVillaPrimavera,4,1.0,80.0,80.0,,11408375,Grupo Premium Propiedades Santiago,24
6487,74900000,2105,93275,AguasClaras-21deMayo,2,1.0,,,,11408297,Grupo Premium Propiedades Santiago,38
6488,480465000,13500,598337,EliecerParadapasajesinsalida/Fco.Bilbao,4,3.0,194.0,301.0,1.0,6548649,Propiedades Ricardo Vial y Cia. Ltda.,13
6489,55000000,1545,68493,Avenidaportales/estacioncincopinos,2,1.0,62.0,60.0,,11408110,Mi Llave,29
6490,313192000,8800,390027,CasadePiedra/SantaFilomena,4,3.0,130.0,430.0,2.0,7525918,Unne,35
6491,75000000,2107,93400,Bahiacatalinanu-57753/av.Lasserena,4,1.0,88.0,72.0,,7015920,Propiedades Centro Santiago SPA,24
6492,85000000,2388,105853,AntonioAcevedoHernandez/MariaLuisaBombal,3,2.0,,,,11407781,Procasa Adrián Ulloa Propiedades,29
6493,245000000,6884,305106,LaHerradura/RutaG-16,3,1.0,117.0,2006.0,,11407753,Procasa Adrián Ulloa Propiedades,36
6494,161578600,4540,201219,O'Higgins1355,6,2.0,160.0,350.0,1.0,10742069,Mi Llave,28
6495,137000000,3849,170610,Pudahuel,3,2.0,,,1.0,11407457,Vendemos y arrendamos tu hogar,23
6496,180000000,5058,224159,YC57169AutopistaCentral/Eucaliptus,3,2.0,70.0,280.0,1.0,6656968,Propiedades Centro Santiago SPA,29
6497,120000000,3372,149440,SantaRaquel,4,2.0,71.0,161.0,,11406976,Unne,8
6498,215000000,6041,267746,Maipú,4,3.0,171.0,207.0,3.0,9669663,Inmobiliaria Probienes,17
6499,150000000,4215,186800,Balmaceda513,3,2.0,180.0,288.0,,8043004,Easyprop,29
6500,202863000,5700,252631,Lamarina/marquezdeovando,2,1.0,80.0,235.0,,10746231,Mauricio Pino Propiedades,31
6501,86732830,2437,108011,VentadeCasaFranciscoAntonioEncinaNorte,5,1.0,83.0,108.0,1.0,6217155,Grupo Premium Propiedades Santiago,29
6502,533494100,14990,664376,Martindezamora,4,2.0,160.0,200.0,,9271312,Nativo Propiedades,12
6503,104634600,2940,130305,Caboross,5,1.0,80.0,85.0,,8739094,Unne,24
6504,298956000,8400,372299,CercanoaMetroManquehue,3,3.0,118.0,118.0,1.0,9251965,Mujer Inmobiliaria,12
6505,142360000,4000,177285,PabloUrzua,4,2.0,150.0,262.0,,6984128,Unne,6
6506,135000000,3793,168120,BarrioPortezuelo(ag)/GeneralSanMartin,3,2.0,68.0,70.0,,6290892,Propiedades Centro Santiago SPA,35
6507,130000000,3653,161893,Caleteraaccesosurag-57423/avlaserena,3,2.0,119.0,129.0,,6752117,Propiedades Centro Santiago SPA,24
6508,640620000,18000,797783,Roncesvalle/Manquehue,4,4.0,210.0,500.0,6.0,5742224,Mi Llave,12
6509,95000000,2669,118306,Sectorvillalospeumosyc-59586/marte,4,2.0,110.0,120.0,3.0,8211612,Propiedades Centro Santiago SPA,8
6510,996520000,28000,1240996,loslitres,6,6.0,200.0,700.0,2.0,9690138,Unne,34
6511,231335000,6500,288088,Huelva/Alcalá,3,3.0,145.0,200.0,,8601889,Procasa Adrián Ulloa Propiedades,25
6512,57000000,1602,70984,BomberoVictorSilvaYC55509/SantaMarta,4,1.0,82.0,72.0,1.0,6071006,Propiedades Centro Santiago SPA,29
6513,181473410,5099,225994,Lindacasa,4,3.0,116.0,159.0,,10200985,Movahome Corredores Integrados,17
6514,210000000,5901,261519,WalkerMartinez/Palena,4,2.0,140.0,205.0,1.0,8457871,Procasa Adrián Ulloa Propiedades,8
6515,105117755,2954,130906,Alfredosilvacarvallo/josémanuelbalmaceda.,3,2.0,86.0,138.0,,6647635,Foix Realty 100,17
6516,80000000,2248,99626,Excelentecasaenpuentealtogabrielaponiente,4,1.0,100.0,90.0,,10204005,Movahome Corredores Integrados,24
6517,63000000,1770,78456,Ventacasavillalaprimaverapuentealto,2,1.0,55.0,75.0,,10204070,Movahome Corredores Integrados,24
6518,80753710,2269,100565,Espectacularcasa,3,2.0,130.0,140.0,,10200841,Movahome Corredores Integrados,39
6519,213540000,6000,265928,ZozimoErrazurizAG/LosCarreras,4,3.0,112.0,650.0,,6853881,Propiedades Centro Santiago SPA,42
6520,199000000,5591,247821,GranavenidaconAv.Goicolea,3,1.0,120.0,340.0,,5389525,Unne,7
6521,167000000,4692,207970,Avenidaparquedeleste,3,2.0,121.0,250.0,,10734061,Movahome Corredores Integrados,24
6522,65000000,1826,80946,Vientesur/managua,2,2.0,54.0,54.0,1.0,6752110,Propiedades Centro Santiago SPA,14
6523,996520000,28000,1240996,GolfLomasdelaDehesa,5,5.0,345.0,1050.0,3.0,6901131,Unne,34
6524,132750700,3730,165318,CasimiroOlmos/MaríadelPilar,4,2.0,128.0,128.0,,9296054,Easyprop,27
6525,391454410,10999,487490,CondominioValleNogales,3,3.0,158.0,360.0,3.0,10089932,Mi Llave,35
6526,115667500,3250,144044,PasajeQuimper,3,2.0,60.0,125.0,2.0,10751743,Houm,24
6527,494701000,13900,616066,PasajelaQuebradaNorte,5,4.0,168.0,619.0,4.0,9942889,Unne,35
6528,450569400,12660,561108,Ventacasadospisosaltomacullaflorida,5,3.0,250.0,615.0,3.0,10212881,Movahome Corredores Integrados,8
6529,259000000,7277,322540,Santalnés/JardínAlto,3,3.0,108.0,174.0,2.0,8602701,Finhabit,8
6530,280805100,7890,349695,BrionesLuco/Av.LoOvalle,3,2.0,220.0,600.0,,8601863,Procasa Adrián Ulloa Propiedades,7
6531,440000000,12363,547945,PropiedadHabitacional/ComercialapasosdeEstaciónMetroSta.Isabel,8,3.0,281.0,518.0,,8249125,Corretajes Prosal,11
6532,482244500,13550,600554,Tegualdac/lautaro,4,3.0,140.0,160.0,2.0,8092559,Unne,11
6533,280000000,7867,348692,Avjosepedroalessandri,4,2.0,165.0,165.0,1.0,5715399,Foix Realty 100,18
6534,170000000,4777,211706,Camilohenriquez,3,3.0,90.0,167.0,,10733970,Movahome Corredores Integrados,24
6535,249130000,7000,310249,Avenidapajaritos-escueladecarabineros,4,4.0,160.0,200.0,,9279688,Italprop Propiedades,4
6536,120000000,3372,149440,Maipú,3,2.0,206.0,206.0,1.0,11039605,Agente Propiedades,17
6537,164710520,4628,205119,Terreno672mts2,2,1.0,51.0,672.0,6.0,9054922,Unne,0
6538,85000000,2388,105853,OmarHerreraGutiérrez/Av.Gabriela,3,1.0,120.0,74.0,,8793297,Procasa Adrián Ulloa Propiedades,24
6539,953812000,26800,1187811,PiedraRoja,4,4.0,413.0,5000.0,12.0,7759411,Unne,35
6540,605030000,17000,753462,MetroLosDominocos,4,3.0,220.0,388.0,3.0,9913518,Easyprop,12
6541,67585410,1899,84166,¡granoportunidadenpuentealto!,3,1.0,67.0,68.0,,10201289,Movahome Corredores Integrados,24
6542,231335000,6500,288088,Altamira315,5,3.0,145.0,200.0,3.0,10248200,Beroe Propiedades,25
6543,81145200,2280,101053,Quilicura,3,1.0,51.0,57.0,1.0,5868891,Globo Propiedades,25
6544,93000000,2613,115816,Av.LaBandera/Stgo.Candelaria,3,1.0,72.0,110.0,,9710800,Procasa Adrián Ulloa Propiedades,32
6545,85416000,2400,106371,GuillermoValencia3831,3,1.0,75.0,125.0,1.0,11406602,,24
6546,836365000,23500,1041550,Quinchamalí,5,4.0,336.0,732.0,4.0,7716896,Sucursal Cantagallo,12
6547,135000000,3793,168120,BrisasdelMaipo,3,2.0,72.0,120.0,,8037060,Easyprop,24
6548,615707000,17300,766758,CampodeDeporte/Grecia,6,4.0,315.0,492.0,,6817627,Jorge Pablo Caro Propiedades,18
6549,300000000,8429,373599,PropiedadHabitacional/ComercialcercanaaEstaciónMetroSta.Isabel,5,2.0,190.0,368.0,,8249119,Corretajes Prosal,11
6550,238453000,6700,296953,Avlosmolinos,3,3.0,110.0,190.0,1.0,10176664,Unne,23
6551,359990000,10115,448306,Bombay/RosarioRosales,3,1.0,64.0,310.0,2.0,10740070,Vivaqui Propiedades,12
6552,498260000,14000,620498,ClubelPrincipal,4,5.0,250.0,5900.0,9.0,8077118,Easyprop,43
6553,90000000,2529,112080,PuenteAlto,2,1.0,90.0,90.0,2.0,11039567,Agente Propiedades,24
6554,70500000,1981,87796,AvPortalesYC59171/VicentePerezRosales,2,1.0,50.0,85.0,,7873791,Propiedades Centro Santiago SPA,29
6555,416403000,11700,518559,Fco.deVillagra/Ictinos,3,2.0,,,6.0,9267484,Vivaqui Propiedades,13
6556,526732000,14800,655955,Ossandón/PríncipedeGales,4,4.0,159.0,300.0,2.0,10745802,Unne,13
6557,277602000,7800,345706,LynchSurconJoseBordes,3,1.0,81.0,192.0,2.0,9913886,Unne,13
6558,637061000,17900,793351,Manquehue,4,3.0,210.0,500.0,,9271160,Nativo Propiedades,12
6559,80000000,2248,99626,caminolasquintasconloblanco,4,1.0,70.0,70.0,1.0,8067703,Easyprop,3
6560,115000000,3231,143213,VillaChena,4,2.0,84.0,208.0,2.0,7253330,,29
6561,71713850,2015,89307,SanBernardo,2,1.0,,,2.0,10141154,,29
6562,143961550,4045,179280,VillaLomasdeMirasur,4,3.0,,,2.0,10322346,,29
6563,98000000,2754,122042,SantaAlicia/Eyzaguirre,5,2.0,104.0,104.0,,8211021,Jorge Pablo Caro Propiedades,24
6564,68000000,1911,84682,PuenteAlto,2,1.0,52.0,100.0,2.0,11039669,Agente Propiedades,24
6565,441316000,12400,549584,Tobalaba/Echenique,3,3.0,180.0,360.0,,6360899,Propiedades Ricardo Vial y Cia. Ltda.,13
6566,298956000,8400,372299,FedericoGana/JuanGuzmanCruchaga,3,3.0,240.0,240.0,4.0,11040500,Unne,16
6567,112464400,3160,140055,¡ofertaespecial!casaparquesanfrancisco,3,1.0,75.0,150.0,,10201301,Movahome Corredores Integrados,24
6568,3558288200,99980,4431243,CaminoLasFlores/CaminoPiedraRoja,5,7.0,460.0,4925.0,,6233842,Tsi Property,12
6569,459111000,12900,571745,CaminoLasPataguas,4,3.0,425.0,160.0,2.0,6755909,Unne,35
6570,1174470000,33000,1462603,Fatima,4,3.0,231.0,800.0,2.0,7859756,Unne,22
6571,348782000,9800,434349,CondominioVistaValle,4,3.0,140.0,385.0,2.0,8076836,Easyprop,8
6572,457331500,12850,569529,ElVinculo/Paine,4,3.0,260.0,8600.0,3.0,8037763,Easyprop,40
6573,161685370,4543,201352,¡espectacularcasaenpeñaflor!,8,3.0,201.0,500.0,,10200869,Movahome Corredores Integrados,38
6574,170000000,4777,211706,Casaventaenparquealameda.,3,2.0,98.0,170.0,3.0,8048952,Easyprop,15
6575,1024992000,28800,1276453,MonteCarmelo/ElGolfdeManquehue,4,3.0,363.0,1216.0,5.0,6083976,Sucursal Cantagallo,34
6576,180000001,5058,224159,MetroRojasMagallanes/VicuñaMackena,4,3.0,161.0,161.0,,7878861,Jaime Moris Propiedades (Providencia),8
6577,117447000,3300,146260,josemiguelcarrera3740,4,2.0,103.0,128.0,2.0,9683273,Mi Llave,27
6578,70000000,1967,87173,CAaleteraAccesoSurYC58894/Quitalmahue,3,1.0,75.0,77.0,,7718786,Propiedades Centro Santiago SPA,24
6579,85771900,2410,106814,Villalomarcoleta/4dormitorios/1baño,4,1.0,82.0,83.0,2.0,11038375,Vip Gestion Inmobiliaria,25
6580,772303000,21700,961772,Doscasassectorh.Magallanes,6,4.0,244.0,443.0,,5351605,Nativo Propiedades,12
6581,92284870,2593,114925,Vivetranquiloencaleradetango,5,2.0,97.0,250.0,,10200965,Movahome Corredores Integrados,44
6582,640620000,18000,797783,Arboretum,3,3.0,217.0,920.0,3.0,9243401,Unne,21
6583,345223000,9700,429917,CaminoSanRoberto,3,4.0,191.0,2660.0,10.0,8037886,Easyprop,40
6584,586879100,16490,730858,ValenzuelaPuelma,3,3.0,180.0,410.0,,10735861,Sucursal Cantagallo,13
6585,569440000,16000,709141,autopistadelsol/avmanuelcastillo,4,4.0,350.0,5000.0,1.0,2994168,Jorge Pablo Caro Propiedades,38
6586,288279000,8100,359002,HaciendaElPeñón,5,4.0,160.0,350.0,2.0,9296341,Easyprop,24
6587,222437500,6250,277008,AvenidaLoOvalle1571,3,1.0,113.0,387.0,6.0,10736445,Unne,31
6588,220658000,6200,274792,Grecia/RioClaro,3,2.0,90.0,200.0,,11040125,Mauricio Pino Propiedades,21
6589,612112410,17199,762282,Sancarlosdeapoquindo//elconvento,5,3.0,180.0,300.0,,9680265,Francisco Vial Propiedades,12
6590,55000000,1545,68493,luiscruzmartinezconperezcanto,3,1.0,48.0,120.0,,8037156,Easyprop,10
6591,711088200,19980,885539,PresidenteErrazuriz-GertrudisEcheñique,4,4.0,207.0,295.0,1.0,9579606,VALVAL,12
6592,324580800,9120,404210,RojasMagallaneshacialacordillera,5,4.0,140.0,315.0,2.0,8427615,Easyprop,8
6593,43000000,1208,53549,Accesosuresquinasanpedro,1,2.0,50.0,70.0,,11037008,Unne,24
6594,123000000,3456,153176,Am-55467universidaddechile/aveinstein,4,2.0,115.0,182.0,1.0,6045729,Propiedades Centro Santiago SPA,27
6595,370000000,10396,460772,AvenidaElSalto,6,2.0,205.0,602.0,2.0,11305636,,27
6596,1103290000,31000,1373960,MiradordeSanCarlosdeApoquindo,5,6.0,380.0,930.0,3.0,9663355,Mi Llave,12
6597,78000000,2192,97136,Sevendehermosaycómodacasaenvillalosproductores,3,1.0,65.0,83.0,1.0,10203987,Movahome Corredores Integrados,24
6598,237563250,6675,295845,JardínAlto/SantaJulia,4,4.0,130.0,189.0,,3108065,Procasa Felipe Acosta Propiedades,8
6599,85000000,2388,105853,PuertoSaavedra/LagunaSur,4,2.0,90.0,120.0,2.0,10747327,Unne,23
6600,137021500,3850,170637,ValleGrande,3,3.0,95.0,174.0,2.0,10734935,Grupo Premium Propiedades Santiago,36
6601,130000000,3653,161893,ObispoJavierVásquez,3,2.0,83.0,128.0,2.0,11405516,,0
6602,125597110,3529,156410,Inmejorableubicaciónenmaipú,2,2.0,84.0,159.0,,10201020,Movahome Corredores Integrados,17
6603,290000000,8148,361146,Arica/jotabeche,6,3.0,185.0,310.0,2.0,11040144,Mauricio Pino Propiedades,4
6604,391490000,11000,487534,AvenidaDelValle11500,4,4.0,160.0,400.0,,9905298,Easyprop,35
6605,597912000,16800,744598,2casasCondominioLasAraucarias/CaleradeTango,4,5.0,355.0,5000.0,3.0,7021002,Alonso Baeza Rivera y Cía. Ltda.,44
6606,130000000,3653,161893,Ventacasapararemodelar.Excelenteubicación.Estacióncentral,2,1.0,180.0,180.0,2.0,8036070,Easyprop,4
6607,72000000,2023,89664,PasajeSauceAmargo/Manzanilla,2,1.0,48.0,145.0,,7143878,Propiedades Centro Santiago SPA,36
6608,130793250,3675,162881,Lagunasur,3,2.0,95.0,153.0,1.0,11405275,,23
6609,155000000,4355,193026,PaulaJaraquemada/MonseñorLarrain,8,3.0,250.0,240.0,,7178041,Propiedades Centro Santiago SPA,39
6610,145919000,4100,181717,sanjorge817,4,1.0,120.0,300.0,2.0,7250760,Unne,15
6611,145000000,4074,180573,Av.OlimpoYC56249/LasTinajas,4,3.0,135.0,156.0,,6303483,Propiedades Centro Santiago SPA,17
6612,672651000,18900,837672,Comunidadecologica,12,8.0,561.0,1860.0,1.0,6136253,Nativo Propiedades,21
6613,142360000,4000,177285,Lagunanorte,3,3.0,84.0,133.0,2.0,9934069,Nativo Propiedades,36
6614,145385150,4085,181052,Yc59603elsendero/gralsanmartinnte,3,3.0,101.0,135.0,1.0,8250580,Propiedades Centro Santiago SPA,36
6615,142004100,3990,176842,Casaenlacomunaelbosque,4,2.0,400.0,400.0,,8218683,Urbana Propiedades,3
6616,60000000,1686,74720,Avleguisamo-avlasnacionesag-57174/lasnaciones,2,1.0,60.0,60.0,,6656994,Propiedades Centro Santiago SPA,17
6617,120000000,3372,149440,Sancarlos/cardenalfresno,3,2.0,74.0,118.0,,9305362,Grupo Premium Propiedades Santiago,24
6618,300000000,8429,373599,Ciudaddelosvalles,3,3.0,220.0,1000.0,,8050276,Easyprop,23
6619,100000000,2810,124533,Generalcarrera-metrotrencincopinosnu56657/avportales,3,1.0,49.0,82.0,,6448504,Propiedades Centro Santiago SPA,29
6620,637061000,17900,793351,Robertodelrio,7,4.0,225.0,568.0,,8505873,,11
6621,95000000,2669,118306,LuisMatte/LibertadorOhiggins,3,1.0,75.0,123.0,,4846165,Jorge Pablo Caro Propiedades,24
6622,130793250,3675,162881,Elboldo2,2,1.0,72.0,77.0,1.0,9293770,Ferrada & vial Spa,4
6623,440000000,12363,547945,Casa2PisosenLosDominicos.,5,4.0,198.0,361.0,,9691051,Corretajes Prosal,12
6624,289000000,8120,359900,Marathon/LosEspinos,4,2.0,85.0,264.0,1.0,8111286,Jaime Moris Propiedades (Providencia),16
6625,145000000,4074,180573,Vallegrande,4,3.0,109.0,177.0,,10734029,Movahome Corredores Integrados,36
6626,1601550000,45000,1994458,Lahoyada,5,6.0,424.0,14000.0,,6755073,Unne,12
6627,120000000,3372,149440,Casa2PisosenCondominioElqui,3,2.0,104.0,158.0,,9927813,Corretajes Prosal,38
6628,390000000,10958,485679,Terceraavenida//cuartatranversal,7,3.0,194.0,500.0,,11032232,Grupo Premium Propiedades Santiago,31
6629,77000000,2164,95890,Larapinta,2,1.0,50.0,92.0,,11404607,Unne,36
6630,729595000,20500,908587,Franciscobilbao/tomásmoro,4,3.0,180.0,470.0,2.0,11404520,Unne,12
6631,2313350000,65000,2880884,Locurro,5,5.0,700.0,5000.0,20.0,6086253,Sucursal Cantagallo,22
6632,96000000,2697,119552,Villalosheroes,4,1.0,75.0,125.0,,7155967,Unne,17
6633,181473410,5099,225994,Hermosayespaciosacasaenrenca,5,2.0,116.0,115.0,1.0,10200900,Movahome Corredores Integrados,28
6634,818570000,23000,1019390,LosTrapenses,5,3.0,225.0,619.0,2.0,9245565,Sucursal Cantagallo,34
6635,147662910,4149,183889,ValleGrande,4,3.0,106.0,150.0,2.0,10734903,Grupo Premium Propiedades Santiago,36
6636,1708320000,48000,2127422,CarolinaRabat/LaVendimia,5,5.0,628.0,1003.0,5.0,6558331,Unne,22
6637,137000000,3849,170610,RadalconSanPablo.,4,2.0,80.0,100.0,3.0,6640643,Unne,26
6638,462670000,13000,576177,23defebrero,5,2.0,195.0,350.0,,9472741,Nativo Propiedades,13
6639,120000000,3372,149440,RioTolten/PadreHurtado,3,1.0,70.0,325.0,,11404026,Unne,19
6640,102321250,2875,127424,Corindon1512,4,2.0,95.0,131.0,3.0,11403811,Partners & Advisers Propiedades,8
6641,99652000,2800,124100,Pasajelaspetuniasoriente2695,3,1.0,55.0,190.0,,11403744,Partners & Advisers Propiedades,36
6642,62000000,1742,77210,VicuñaMackennaYC62296/SalvadorAllende,3,2.0,80.0,60.0,,11403658,Propiedades Centro Santiago SPA,28
6643,176000000,4945,219178,GeronimodeAlderete/Alicahue,3,2.0,165.0,210.0,,11403641,Propiedades Centro Santiago SPA,8
6644,729595000,20500,908587,LynchnorteconAvLarrain,5,3.0,210.0,750.0,2.0,5207841,Santa Lucia Propiedades,13
6645,499000000,14021,621420,Avteresavial-metrolovialag56145/avjosémiguelcarrera,6,3.0,245.0,630.0,,6290917,Propiedades Centro Santiago SPA,31
6646,135000000,3793,168120,LasEncinas,4,1.0,82.0,208.0,1.0,9468793,Vivanco Propiedades,15
6647,280000000,7867,348692,GaspardeSoto/Av.Salesianos,4,3.0,120.0,178.0,,7828060,Propiedades Centro Santiago SPA,31
6648,90000000,2529,112080,Casasviejas,2,1.0,45.0,80.0,,10734076,Movahome Corredores Integrados,24
6649,497904100,13990,620055,ToconaoYC56569/IVCentenario,8,4.0,200.0,265.0,,6426537,Propiedades Centro Santiago SPA,12
6650,110000000,3091,136986,PadreMartingusinde&papaJuanPablo,3,1.0,50.0,130.0,2.0,10739052,Unne,19
6651,198948100,5590,247756,-33.388144-70.729009,4,3.0,108.0,231.0,1.0,11402636,Todo Propiedades,25
6652,274043000,7700,341274,VentaCasa9DormitoriosRecoleta,9,5.0,318.0,483.0,,11402500,Invierte Propiedades,27
6653,180000000,5058,224159,VentaCasa8DormitoriosPeñalolén,8,5.0,120.0,210.0,1.0,11402448,Invierte Propiedades,21
6654,100000000,2810,124533,VentaCasa7DormitoriosPeñalolén,7,3.0,200.0,144.0,,11402410,Invierte Propiedades,21
6655,640000000,17983,797011,(am50963)avmoneda/avmanuelrodrígueznte,25,4.0,713.0,410.0,,4895748,Propiedades Centro Santiago SPA,33
6656,1014315000,28500,1263157,CondominioCumbreSanDamianAmoblado,6,5.0,317.0,630.0,4.0,9929496,Unne,12
6657,245571000,6900,305817,Pedroriveros/aranjuez,5,4.0,175.0,154.0,,11401814,Mauricio Pino Propiedades,25
6658,359459000,10100,447645,Avrecoleta/av.Einstein,5,3.0,228.0,558.0,5.0,11401807,Mauricio Pino Propiedades,27
6659,1067700000,30000,1329639,Crucelasarañas/a500mtdelascabras,5,2.0,450.0,5000.0,,11401778,Mauricio Pino Propiedades,51
6660,215000000,6041,267746,osorno0517,8,4.0,350.0,575.0,2.0,11401734,Mi Llave,9
6661,774082500,21750,963988,SanRamon1800-2100,6,5.0,210.0,452.0,2.0,7892178,MMS Corredora de Propiedades,12
6662,80000000,2248,99626,GiordanoBruno/PuenteAlto,2,1.0,50.0,144.0,,10172834,Unne,24
6663,150000000,4215,186800,Maipú,6,4.0,180.0,180.0,1.0,11039543,Agente Propiedades,17
6664,175000000,4917,217933,Casaenventaavisabelriquelme,3,2.0,124.0,205.0,,10733762,Movahome Corredores Integrados,17
6665,3203100000,90000,3988917,CercanoaMallSport,5,4.0,300.0,2900.0,6.0,5669935,Grupo AG Propiedades,12
6666,206422000,5800,257064,CondominioBuin,3,3.0,95.0,180.0,,10747201,Unne,37
6667,175000000,4917,217933,Elpeñónag-59831/nonatocoo,3,2.0,80.0,162.0,,8430512,Propiedades Centro Santiago SPA,24
6668,119226500,3350,148476,Saningnacio/autopistadelsol,3,2.0,87.0,110.0,1.0,9685314,Easyprop,19
6669,80000000,2248,99626,AvSanCarlosconMexico,3,1.0,54.0,62.0,1.0,11400482,Unne,24
6670,270000000,7586,336239,TenienteYavar/PedroFontova,3,,125.0,405.0,5.0,9681712,Grupo Premium Propiedades Santiago,2
6671,462314100,12990,575734,GeneralBlanche-AlmiranteSoublette,6,4.0,430.0,160.0,3.0,9036894,Unne,12
6672,551645000,15500,686980,Manuelmontt/valenzuelacastillo/alférezreal,6,3.0,225.0,372.0,3.0,6729667,Sucursal El Bosque Sur,11
6673,60000000,1686,74720,Arg750sb,1,1.0,65.0,132.0,1.0,11400251,Scn Propiedades Ltda,29
6674,195000000,5479,242839,Lossilos,4,3.0,125.0,194.0,2.0,10746869,Unne,28
6675,953812000,26800,1187811,FelixdeAmesti/LaCapitanía,4,4.0,456.0,666.0,2.0,6300544,Unne,12
6676,953812000,26800,1187811,Sancarlosdeapoquindo,4,4.0,427.0,930.0,,5491859,Nativo Propiedades,12
6677,70000000,1967,87173,PaimunPoniente,2,1.0,45.0,54.0,1.0,7372961,Unne,24
6678,61000000,1714,75965,Colina,4,2.0,270.0,270.0,,9113027,Urbalia,35
6679,150000000,4215,186800,CoimbraSur,3,3.0,76.0,133.0,1.0,10512333,,24
6680,423521000,11900,527423,Hermosacasaenventañuñoacongranpatio519m2,3,2.0,139.0,519.0,,10743512,Easyprop,18
6681,252689000,7100,314681,Macul,9,5.0,152.0,300.0,3.0,11399414,Agente Propiedades,16
6682,90000000,2529,112080,Casade1PisoenVillaSantaMaría,3,2.0,84.0,168.0,,3693766,Corretajes Prosal,3
6683,516055000,14500,642659,PiedraRoja,4,3.0,180.0,427.0,2.0,9943247,Unne,35
6684,231335000,6500,288088,SanBernardo,3,3.0,97.0,250.0,3.0,7853630,SyA Propiedades LTDA.,29
